reference-system-code;reference-system-code-label;reference-system-code-ref
ITRF2000 (EPSG:7909);EPSG:7909;http://www.opengis.net/def/crs/EPSG/0/7909
ITRF2005 (EPSG:7910);EPSG:7910;http://www.opengis.net/def/crs/EPSG/0/7910
ITRF2008 (EPSG:7911);EPSG:7911;http://www.opengis.net/def/crs/EPSG/0/7911
ITRF2014 (EPSG:7912);EPSG:7912;http://www.opengis.net/def/crs/EPSG/0/7912
ETRF89 (EPSG:7914);EPSG:7914;http://www.opengis.net/def/crs/EPSG/0/7914
ETRF89 (EPSG:7915);EPSG:7915;http://www.opengis.net/def/crs/EPSG/0/7915
ETRF90 (EPSG:7916);EPSG:7916;http://www.opengis.net/def/crs/EPSG/0/7916
ETRF90 (EPSG:7917);EPSG:7917;http://www.opengis.net/def/crs/EPSG/0/7917
ETRF91 (EPSG:7918);EPSG:7918;http://www.opengis.net/def/crs/EPSG/0/7918
ETRF91 (EPSG:7919);EPSG:7919;http://www.opengis.net/def/crs/EPSG/0/7919
ETRF92 (EPSG:7920);EPSG:7920;http://www.opengis.net/def/crs/EPSG/0/7920
ETRF92 (EPSG:7921);EPSG:7921;http://www.opengis.net/def/crs/EPSG/0/7921
ETRF93 (EPSG:7922);EPSG:7922;http://www.opengis.net/def/crs/EPSG/0/7922
ETRF93 (EPSG:7923);EPSG:7923;http://www.opengis.net/def/crs/EPSG/0/7923
ETRF94 (EPSG:7924);EPSG:7924;http://www.opengis.net/def/crs/EPSG/0/7924
ETRF94 (EPSG:7925);EPSG:7925;http://www.opengis.net/def/crs/EPSG/0/7925
ETRF96 (EPSG:7926);EPSG:7926;http://www.opengis.net/def/crs/EPSG/0/7926
ETRF96 (EPSG:7927);EPSG:7927;http://www.opengis.net/def/crs/EPSG/0/7927
ETRF97 (EPSG:7928);EPSG:7928;http://www.opengis.net/def/crs/EPSG/0/7928
ETRF97 (EPSG:7929);EPSG:7929;http://www.opengis.net/def/crs/EPSG/0/7929
ETRF2000 (EPSG:7930);EPSG:7930;http://www.opengis.net/def/crs/EPSG/0/7930
ETRF2000 (EPSG:7931);EPSG:7931;http://www.opengis.net/def/crs/EPSG/0/7931
Astro DOS 71 / UTM zone 30S + Jamestown 1971 height (EPSG:7954);EPSG:7954;http://www.opengis.net/def/crs/EPSG/0/7954
St. Helena Tritan / UTM zone 30S +  Tritan 2011 height (EPSG:7955);EPSG:7955;http://www.opengis.net/def/crs/EPSG/0/7955
SHMG2015 +  SHVD2015 height (EPSG:7956);EPSG:7956;http://www.opengis.net/def/crs/EPSG/0/7956
Poolbeg height (m) (EPSG:7962);EPSG:7962;http://www.opengis.net/def/crs/EPSG/0/7962
NGVD29 height (m) (EPSG:7968);EPSG:7968;http://www.opengis.net/def/crs/EPSG/0/7968
HKPD depth (EPSG:7976);EPSG:7976;http://www.opengis.net/def/crs/EPSG/0/7976
KOC WD height (EPSG:7979);EPSG:7979;http://www.opengis.net/def/crs/EPSG/0/7979
NAD27 / MTM zone 10 (EPSG:7991);EPSG:7991;http://www.opengis.net/def/crs/EPSG/0/7991
Malongo 1987 / UTM zone 33S (EPSG:7992);EPSG:7992;http://www.opengis.net/def/crs/EPSG/0/7992
GDA2020 / ALB2020 (EPSG:8013);EPSG:8013;http://www.opengis.net/def/crs/EPSG/0/8013
GDA2020 / BIO2020 (EPSG:8014);EPSG:8014;http://www.opengis.net/def/crs/EPSG/0/8014
GDA2020 / BRO2020 (EPSG:8015);EPSG:8015;http://www.opengis.net/def/crs/EPSG/0/8015
GDA2020 / BCG2020 (EPSG:8016);EPSG:8016;http://www.opengis.net/def/crs/EPSG/0/8016
GDA2020 / CARN2020 (EPSG:8017);EPSG:8017;http://www.opengis.net/def/crs/EPSG/0/8017
GDA2020 / CIG2020 (EPSG:8018);EPSG:8018;http://www.opengis.net/def/crs/EPSG/0/8018
GDA2020 / CKIG2020 (EPSG:8019);EPSG:8019;http://www.opengis.net/def/crs/EPSG/0/8019
GDA2020 / COL2020 (EPSG:8020);EPSG:8020;http://www.opengis.net/def/crs/EPSG/0/8020
GDA2020 / ESP2020 (EPSG:8021);EPSG:8021;http://www.opengis.net/def/crs/EPSG/0/8021
GDA2020 / EXM2020 (EPSG:8022);EPSG:8022;http://www.opengis.net/def/crs/EPSG/0/8022
GDA2020 / GCG2020 (EPSG:8023);EPSG:8023;http://www.opengis.net/def/crs/EPSG/0/8023
GDA2020 / GOLD2020 (EPSG:8024);EPSG:8024;http://www.opengis.net/def/crs/EPSG/0/8024
GDA2020 / JCG2020 (EPSG:8025);EPSG:8025;http://www.opengis.net/def/crs/EPSG/0/8025
GDA2020 / KALB2020 (EPSG:8026);EPSG:8026;http://www.opengis.net/def/crs/EPSG/0/8026
GDA2020 / KAR2020 (EPSG:8027);EPSG:8027;http://www.opengis.net/def/crs/EPSG/0/8027
GDA2020 / KUN2020 (EPSG:8028);EPSG:8028;http://www.opengis.net/def/crs/EPSG/0/8028
GDA2020 / LCG2020 (EPSG:8029);EPSG:8029;http://www.opengis.net/def/crs/EPSG/0/8029
GDA2020 / MRCG2020 (EPSG:8030);EPSG:8030;http://www.opengis.net/def/crs/EPSG/0/8030
GDA2020 / PCG2020 (EPSG:8031);EPSG:8031;http://www.opengis.net/def/crs/EPSG/0/8031
GDA2020 / PHG2020 (EPSG:8032);EPSG:8032;http://www.opengis.net/def/crs/EPSG/0/8032
WGS 84 / TM Zone 20N (ftUS) (EPSG:8035);EPSG:8035;http://www.opengis.net/def/crs/EPSG/0/8035
WGS 84 / TM Zone 21N (ftUS) (EPSG:8036);EPSG:8036;http://www.opengis.net/def/crs/EPSG/0/8036
Gusterberg (Ferro) (EPSG:8042);EPSG:8042;http://www.opengis.net/def/crs/EPSG/0/8042
St. Stephen (Ferro) (EPSG:8043);EPSG:8043;http://www.opengis.net/def/crs/EPSG/0/8043
Gusterberg Grid (Ferro) (EPSG:8044);EPSG:8044;http://www.opengis.net/def/crs/EPSG/0/8044
St. Stephen Grid (Ferro) (EPSG:8045);EPSG:8045;http://www.opengis.net/def/crs/EPSG/0/8045
MSL height (ft) (EPSG:8050);EPSG:8050;http://www.opengis.net/def/crs/EPSG/0/8050
MSL depth (ft) (EPSG:8051);EPSG:8051;http://www.opengis.net/def/crs/EPSG/0/8051
MSL height (ftUS) (EPSG:8052);EPSG:8052;http://www.opengis.net/def/crs/EPSG/0/8052
MSL depth (ftUS) (EPSG:8053);EPSG:8053;http://www.opengis.net/def/crs/EPSG/0/8053
GDA2020 / NSW Lambert (EPSG:8058);EPSG:8058;http://www.opengis.net/def/crs/EPSG/0/8058
GDA2020 / SA Lambert (EPSG:8059);EPSG:8059;http://www.opengis.net/def/crs/EPSG/0/8059
NAD83(2011) / PCCS zone 1 (ft) (EPSG:8065);EPSG:8065;http://www.opengis.net/def/crs/EPSG/0/8065
NAD83(2011) / PCCS zone 2 (ft) (EPSG:8066);EPSG:8066;http://www.opengis.net/def/crs/EPSG/0/8066
NAD83(2011) / PCCS zone 3 (ft) (EPSG:8067);EPSG:8067;http://www.opengis.net/def/crs/EPSG/0/8067
NAD83(2011) / PCCS zone 4 (ft) (EPSG:8068);EPSG:8068;http://www.opengis.net/def/crs/EPSG/0/8068
NAD83(CSRS)v6 / MTM Nova Scotia zone 4 (EPSG:8082);EPSG:8082;http://www.opengis.net/def/crs/EPSG/0/8082
NAD83(CSRS)v6 / MTM Nova Scotia zone 5 (EPSG:8083);EPSG:8083;http://www.opengis.net/def/crs/EPSG/0/8083
ISN2016 (EPSG:8084);EPSG:8084;http://www.opengis.net/def/crs/EPSG/0/8084
ISN2016 (EPSG:8085);EPSG:8085;http://www.opengis.net/def/crs/EPSG/0/8085
ISN2016 (EPSG:8086);EPSG:8086;http://www.opengis.net/def/crs/EPSG/0/8086
ISN2016 / Lambert 2016 (EPSG:8088);EPSG:8088;http://www.opengis.net/def/crs/EPSG/0/8088
ISH2004 height (EPSG:8089);EPSG:8089;http://www.opengis.net/def/crs/EPSG/0/8089
NAD83(HARN) / WISCRS Florence (m) (EPSG:8090);EPSG:8090;http://www.opengis.net/def/crs/EPSG/0/8090
NAD83(HARN) / WISCRS Florence (ftUS) (EPSG:8091);EPSG:8091;http://www.opengis.net/def/crs/EPSG/0/8091
NAD83(HARN) / WISCRS Eau Claire (m) (EPSG:8092);EPSG:8092;http://www.opengis.net/def/crs/EPSG/0/8092
NAD83(HARN) / WISCRS Eau Claire (ftUS) (EPSG:8093);EPSG:8093;http://www.opengis.net/def/crs/EPSG/0/8093
NAD83(HARN) / WISCRS Wood (m) (EPSG:8095);EPSG:8095;http://www.opengis.net/def/crs/EPSG/0/8095
NAD83(HARN) / WISCRS Wood (ftUS) (EPSG:8096);EPSG:8096;http://www.opengis.net/def/crs/EPSG/0/8096
NAD83(HARN) / WISCRS Waushara (m) (EPSG:8097);EPSG:8097;http://www.opengis.net/def/crs/EPSG/0/8097
NAD83(HARN) / WISCRS Waushara (ftUS) (EPSG:8098);EPSG:8098;http://www.opengis.net/def/crs/EPSG/0/8098
NAD83(HARN) / WISCRS Waupaca (m) (EPSG:8099);EPSG:8099;http://www.opengis.net/def/crs/EPSG/0/8099
NAD83(HARN) / WISCRS Waupaca (ftUS) (EPSG:8100);EPSG:8100;http://www.opengis.net/def/crs/EPSG/0/8100
NAD83(HARN) / WISCRS Waukesha (m) (EPSG:8101);EPSG:8101;http://www.opengis.net/def/crs/EPSG/0/8101
NAD83(HARN) / WISCRS Waukesha (ftUS) (EPSG:8102);EPSG:8102;http://www.opengis.net/def/crs/EPSG/0/8102
NAD83(HARN) / WISCRS Washington (m) (EPSG:8103);EPSG:8103;http://www.opengis.net/def/crs/EPSG/0/8103
NAD83(HARN) / WISCRS Washington (ftUS) (EPSG:8104);EPSG:8104;http://www.opengis.net/def/crs/EPSG/0/8104
NAD83(HARN) / WISCRS Washburn (m) (EPSG:8105);EPSG:8105;http://www.opengis.net/def/crs/EPSG/0/8105
NAD83(HARN) / WISCRS Washburn (ftUS) (EPSG:8106);EPSG:8106;http://www.opengis.net/def/crs/EPSG/0/8106
NAD83(HARN) / WISCRS Walworth (m) (EPSG:8107);EPSG:8107;http://www.opengis.net/def/crs/EPSG/0/8107
NAD83(HARN) / WISCRS Walworth (ftUS) (EPSG:8108);EPSG:8108;http://www.opengis.net/def/crs/EPSG/0/8108
NAD83(HARN) / WISCRS Vilas (m) (EPSG:8109);EPSG:8109;http://www.opengis.net/def/crs/EPSG/0/8109
NAD83(HARN) / WISCRS Vilas (ftUS) (EPSG:8110);EPSG:8110;http://www.opengis.net/def/crs/EPSG/0/8110
NAD83(HARN) / WISCRS Vernon (m) (EPSG:8111);EPSG:8111;http://www.opengis.net/def/crs/EPSG/0/8111
NAD83(HARN) / WISCRS Vernon (ftUS) (EPSG:8112);EPSG:8112;http://www.opengis.net/def/crs/EPSG/0/8112
NAD83(HARN) / WISCRS Trempealeau (m) (EPSG:8113);EPSG:8113;http://www.opengis.net/def/crs/EPSG/0/8113
NAD83(HARN) / WISCRS Trempealeau (ftUS) (EPSG:8114);EPSG:8114;http://www.opengis.net/def/crs/EPSG/0/8114
NAD83(HARN) / WISCRS Taylor (m) (EPSG:8115);EPSG:8115;http://www.opengis.net/def/crs/EPSG/0/8115
NAD83(HARN) / WISCRS Taylor (ftUS) (EPSG:8116);EPSG:8116;http://www.opengis.net/def/crs/EPSG/0/8116
NAD83(HARN) / WISCRS St. Croix (m) (EPSG:8117);EPSG:8117;http://www.opengis.net/def/crs/EPSG/0/8117
NAD83(HARN) / WISCRS St. Croix (ftUS) (EPSG:8118);EPSG:8118;http://www.opengis.net/def/crs/EPSG/0/8118
NAD83(HARN) / WISCRS Shawano (m) (EPSG:8119);EPSG:8119;http://www.opengis.net/def/crs/EPSG/0/8119
NAD83(HARN) / WISCRS Shawano (ftUS) (EPSG:8120);EPSG:8120;http://www.opengis.net/def/crs/EPSG/0/8120
NAD83(HARN) / WISCRS Sawyer (m) (EPSG:8121);EPSG:8121;http://www.opengis.net/def/crs/EPSG/0/8121
NAD83(HARN) / WISCRS Sawyer (ftUS) (EPSG:8122);EPSG:8122;http://www.opengis.net/def/crs/EPSG/0/8122
NAD83(HARN) / WISCRS Sauk (m) (EPSG:8123);EPSG:8123;http://www.opengis.net/def/crs/EPSG/0/8123
NAD83(HARN) / WISCRS Sauk (ftUS) (EPSG:8124);EPSG:8124;http://www.opengis.net/def/crs/EPSG/0/8124
NAD83(HARN) / WISCRS Rusk (m) (EPSG:8125);EPSG:8125;http://www.opengis.net/def/crs/EPSG/0/8125
NAD83(HARN) / WISCRS Rusk (ftUS) (EPSG:8126);EPSG:8126;http://www.opengis.net/def/crs/EPSG/0/8126
NAD83(HARN) / WISCRS Rock (m) (EPSG:8127);EPSG:8127;http://www.opengis.net/def/crs/EPSG/0/8127
NAD83(HARN) / WISCRS Rock (ftUS) (EPSG:8128);EPSG:8128;http://www.opengis.net/def/crs/EPSG/0/8128
NAD83(HARN) / WISCRS Richland (m) (EPSG:8129);EPSG:8129;http://www.opengis.net/def/crs/EPSG/0/8129
NAD83(HARN) / WISCRS Richland (ftUS) (EPSG:8130);EPSG:8130;http://www.opengis.net/def/crs/EPSG/0/8130
NAD83(HARN) / WISCRS Price (m) (EPSG:8131);EPSG:8131;http://www.opengis.net/def/crs/EPSG/0/8131
NAD83(HARN) / WISCRS Price (ftUS) (EPSG:8132);EPSG:8132;http://www.opengis.net/def/crs/EPSG/0/8132
NAD83(HARN) / WISCRS Portage (m) (EPSG:8133);EPSG:8133;http://www.opengis.net/def/crs/EPSG/0/8133
NAD83(HARN) / WISCRS Portage (ftUS) (EPSG:8134);EPSG:8134;http://www.opengis.net/def/crs/EPSG/0/8134
NAD83(HARN) / WISCRS Polk (m) (EPSG:8135);EPSG:8135;http://www.opengis.net/def/crs/EPSG/0/8135
NAD83(HARN) / WISCRS Polk (ftUS) (EPSG:8136);EPSG:8136;http://www.opengis.net/def/crs/EPSG/0/8136
NAD83(HARN) / WISCRS Pepin and Pierce (m) (EPSG:8137);EPSG:8137;http://www.opengis.net/def/crs/EPSG/0/8137
NAD83(HARN) / WISCRS Pepin and Pierce (ftUS) (EPSG:8138);EPSG:8138;http://www.opengis.net/def/crs/EPSG/0/8138
NAD83(HARN) / WISCRS Oneida (m) (EPSG:8139);EPSG:8139;http://www.opengis.net/def/crs/EPSG/0/8139
NAD83(HARN) / WISCRS Oneida (ftUS) (EPSG:8140);EPSG:8140;http://www.opengis.net/def/crs/EPSG/0/8140
NAD83(HARN) / WISCRS Oconto (m) (EPSG:8141);EPSG:8141;http://www.opengis.net/def/crs/EPSG/0/8141
NAD83(HARN) / WISCRS Oconto (ftUS) (EPSG:8142);EPSG:8142;http://www.opengis.net/def/crs/EPSG/0/8142
NAD83(HARN) / WISCRS Monroe (m) (EPSG:8143);EPSG:8143;http://www.opengis.net/def/crs/EPSG/0/8143
NAD83(HARN) / WISCRS Monroe (ftUS) (EPSG:8144);EPSG:8144;http://www.opengis.net/def/crs/EPSG/0/8144
NAD83(HARN) / WISCRS Menominee (m) (EPSG:8145);EPSG:8145;http://www.opengis.net/def/crs/EPSG/0/8145
NAD83(HARN) / WISCRS Menominee (ftUS) (EPSG:8146);EPSG:8146;http://www.opengis.net/def/crs/EPSG/0/8146
NAD83(HARN) / WISCRS Marinette (m) (EPSG:8147);EPSG:8147;http://www.opengis.net/def/crs/EPSG/0/8147
NAD83(HARN) / WISCRS Marinette (ftUS) (EPSG:8148);EPSG:8148;http://www.opengis.net/def/crs/EPSG/0/8148
NAD83(HARN) / WISCRS Marathon (m) (EPSG:8149);EPSG:8149;http://www.opengis.net/def/crs/EPSG/0/8149
NAD83(HARN) / WISCRS Marathon (ftUS) (EPSG:8150);EPSG:8150;http://www.opengis.net/def/crs/EPSG/0/8150
NAD83(HARN) / WISCRS Lincoln (m) (EPSG:8151);EPSG:8151;http://www.opengis.net/def/crs/EPSG/0/8151
NAD83(HARN) / WISCRS Lincoln (ftUS) (EPSG:8152);EPSG:8152;http://www.opengis.net/def/crs/EPSG/0/8152
NAD83(HARN) / WISCRS Langlade (m) (EPSG:8153);EPSG:8153;http://www.opengis.net/def/crs/EPSG/0/8153
NAD83(HARN) / WISCRS Langlade (ftUS) (EPSG:8154);EPSG:8154;http://www.opengis.net/def/crs/EPSG/0/8154
NAD83(HARN) / WISCRS La Crosse (m) (EPSG:8155);EPSG:8155;http://www.opengis.net/def/crs/EPSG/0/8155
NAD83(HARN) / WISCRS La Crosse (ftUS) (EPSG:8156);EPSG:8156;http://www.opengis.net/def/crs/EPSG/0/8156
NAD83(HARN) / WISCRS Kewaunee, Manitowoc and Sheboygan (m) (EPSG:8157);EPSG:8157;http://www.opengis.net/def/crs/EPSG/0/8157
NAD83(HARN) / WISCRS Kewaunee, Manitowoc and Sheboygan (ftUS) (EPSG:8158);EPSG:8158;http://www.opengis.net/def/crs/EPSG/0/8158
NAD83(HARN) / WISCRS Kenosha, Milwaukee, Ozaukee and Racine (m) (EPSG:8159);EPSG:8159;http://www.opengis.net/def/crs/EPSG/0/8159
NAD83(HARN) / WISCRS Kenosha, Milwaukee, Ozaukee and Racine (ftUS) (EPSG:8160);EPSG:8160;http://www.opengis.net/def/crs/EPSG/0/8160
NAD83(HARN) / WISCRS Jackson (m) (EPSG:8161);EPSG:8161;http://www.opengis.net/def/crs/EPSG/0/8161
NAD83(HARN) / WISCRS Jackson (ftUS) (EPSG:8162);EPSG:8162;http://www.opengis.net/def/crs/EPSG/0/8162
NAD83(HARN) / WISCRS Iron (m) (EPSG:8163);EPSG:8163;http://www.opengis.net/def/crs/EPSG/0/8163
NAD83(HARN) / WISCRS Iron (ftUS) (EPSG:8164);EPSG:8164;http://www.opengis.net/def/crs/EPSG/0/8164
NAD83(HARN) / WISCRS Iowa (m) (EPSG:8165);EPSG:8165;http://www.opengis.net/def/crs/EPSG/0/8165
NAD83(HARN) / WISCRS Iowa (ftUS) (EPSG:8166);EPSG:8166;http://www.opengis.net/def/crs/EPSG/0/8166
NAD83(HARN) / WISCRS Green Lake and Marquette (m) (EPSG:8167);EPSG:8167;http://www.opengis.net/def/crs/EPSG/0/8167
NAD83(HARN) / WISCRS Green Lake and Marquette (ftUS) (EPSG:8168);EPSG:8168;http://www.opengis.net/def/crs/EPSG/0/8168
NAD83(HARN) / WISCRS Green and Lafayette (m) (EPSG:8169);EPSG:8169;http://www.opengis.net/def/crs/EPSG/0/8169
NAD83(HARN) / WISCRS Green and Lafayette (ftUS) (EPSG:8170);EPSG:8170;http://www.opengis.net/def/crs/EPSG/0/8170
NAD83(HARN) / WISCRS Grant (m) (EPSG:8171);EPSG:8171;http://www.opengis.net/def/crs/EPSG/0/8171
NAD83(HARN) / WISCRS Grant (ftUS) (EPSG:8172);EPSG:8172;http://www.opengis.net/def/crs/EPSG/0/8172
NAD83(HARN) / WISCRS Forest (m) (EPSG:8173);EPSG:8173;http://www.opengis.net/def/crs/EPSG/0/8173
NAD83(HARN) / WISCRS Forest (ftUS) (EPSG:8177);EPSG:8177;http://www.opengis.net/def/crs/EPSG/0/8177
NAD83(HARN) / WISCRS Dunn (m) (EPSG:8179);EPSG:8179;http://www.opengis.net/def/crs/EPSG/0/8179
NAD83(HARN) / WISCRS Dunn (ftUS) (EPSG:8180);EPSG:8180;http://www.opengis.net/def/crs/EPSG/0/8180
NAD83(HARN) / WISCRS Douglas (m) (EPSG:8181);EPSG:8181;http://www.opengis.net/def/crs/EPSG/0/8181
NAD83(HARN) / WISCRS Douglas (ftUS) (EPSG:8182);EPSG:8182;http://www.opengis.net/def/crs/EPSG/0/8182
NAD83(HARN) / WISCRS Door (m) (EPSG:8184);EPSG:8184;http://www.opengis.net/def/crs/EPSG/0/8184
NAD83(HARN) / WISCRS Door (ftUS) (EPSG:8185);EPSG:8185;http://www.opengis.net/def/crs/EPSG/0/8185
NAD83(HARN) / WISCRS Dodge and Jefferson (m) (EPSG:8187);EPSG:8187;http://www.opengis.net/def/crs/EPSG/0/8187
NAD83(HARN) / WISCRS Dodge and Jefferson (ftUS) (EPSG:8189);EPSG:8189;http://www.opengis.net/def/crs/EPSG/0/8189
NAD83(HARN) / WISCRS Dane (m) (EPSG:8191);EPSG:8191;http://www.opengis.net/def/crs/EPSG/0/8191
NAD83(HARN) / WISCRS Dane (ftUS) (EPSG:8193);EPSG:8193;http://www.opengis.net/def/crs/EPSG/0/8193
NAD83(HARN) / WISCRS Crawford (m) (EPSG:8196);EPSG:8196;http://www.opengis.net/def/crs/EPSG/0/8196
NAD83(HARN) / WISCRS Crawford (ftUS) (EPSG:8197);EPSG:8197;http://www.opengis.net/def/crs/EPSG/0/8197
NAD83(HARN) / WISCRS Columbia (m) (EPSG:8198);EPSG:8198;http://www.opengis.net/def/crs/EPSG/0/8198
NAD83(HARN) / WISCRS Columbia (ftUS) (EPSG:8200);EPSG:8200;http://www.opengis.net/def/crs/EPSG/0/8200
NAD83(HARN) / WISCRS Clark (m) (EPSG:8201);EPSG:8201;http://www.opengis.net/def/crs/EPSG/0/8201
NAD83(HARN) / WISCRS Clark (ftUS) (EPSG:8202);EPSG:8202;http://www.opengis.net/def/crs/EPSG/0/8202
NAD83(HARN) / WISCRS Chippewa (m) (EPSG:8203);EPSG:8203;http://www.opengis.net/def/crs/EPSG/0/8203
NAD83(HARN) / WISCRS Chippewa (ftUS) (EPSG:8204);EPSG:8204;http://www.opengis.net/def/crs/EPSG/0/8204
NAD83(HARN) / WISCRS Calumet, Fond du Lac, Outagamie and Winnebago (m) (EPSG:8205);EPSG:8205;http://www.opengis.net/def/crs/EPSG/0/8205
NAD83(HARN) / WISCRS Calumet, Fond du Lac, Outagamie and Winnebago (ftUS) (EPSG:8206);EPSG:8206;http://www.opengis.net/def/crs/EPSG/0/8206
NAD83(HARN) / WISCRS Burnett (m) (EPSG:8207);EPSG:8207;http://www.opengis.net/def/crs/EPSG/0/8207
NAD83(HARN) / WISCRS Burnett (ftUS) (EPSG:8208);EPSG:8208;http://www.opengis.net/def/crs/EPSG/0/8208
NAD83(HARN) / WISCRS Buffalo (m) (EPSG:8209);EPSG:8209;http://www.opengis.net/def/crs/EPSG/0/8209
NAD83(HARN) / WISCRS Buffalo (ftUS) (EPSG:8210);EPSG:8210;http://www.opengis.net/def/crs/EPSG/0/8210
NAD83(HARN) / WISCRS Brown (m) (EPSG:8212);EPSG:8212;http://www.opengis.net/def/crs/EPSG/0/8212
NAD83(HARN) / WISCRS Brown (ftUS) (EPSG:8213);EPSG:8213;http://www.opengis.net/def/crs/EPSG/0/8213
NAD83(HARN) / WISCRS Bayfield (m) (EPSG:8214);EPSG:8214;http://www.opengis.net/def/crs/EPSG/0/8214
NAD83(HARN) / WISCRS Bayfield (ftUS) (EPSG:8216);EPSG:8216;http://www.opengis.net/def/crs/EPSG/0/8216
NAD83(HARN) / WISCRS Barron (m) (EPSG:8218);EPSG:8218;http://www.opengis.net/def/crs/EPSG/0/8218
NAD83(HARN) / WISCRS Barron (ftUS) (EPSG:8220);EPSG:8220;http://www.opengis.net/def/crs/EPSG/0/8220
NAD83(HARN) / WISCRS Ashland (m) (EPSG:8222);EPSG:8222;http://www.opengis.net/def/crs/EPSG/0/8222
NAD83(HARN) / WISCRS Ashland (ftUS) (EPSG:8224);EPSG:8224;http://www.opengis.net/def/crs/EPSG/0/8224
NAD83(HARN) / WISCRS Adams and Juneau (m) (EPSG:8225);EPSG:8225;http://www.opengis.net/def/crs/EPSG/0/8225
NAD83(HARN) / WISCRS Adams and Juneau (ftUS) (EPSG:8226);EPSG:8226;http://www.opengis.net/def/crs/EPSG/0/8226
IGS14 (EPSG:8227);EPSG:8227;http://www.opengis.net/def/crs/EPSG/0/8227
NAVD88 height (ft) (EPSG:8228);EPSG:8228;http://www.opengis.net/def/crs/EPSG/0/8228
NAD83(CSRS96) (EPSG:8230);EPSG:8230;http://www.opengis.net/def/crs/EPSG/0/8230
NAD83(CSRS96) (EPSG:8231);EPSG:8231;http://www.opengis.net/def/crs/EPSG/0/8231
NAD83(CSRS96) (EPSG:8232);EPSG:8232;http://www.opengis.net/def/crs/EPSG/0/8232
NAD83(CSRS)v2 (EPSG:8233);EPSG:8233;http://www.opengis.net/def/crs/EPSG/0/8233
NAD83(CSRS)v2 (EPSG:8235);EPSG:8235;http://www.opengis.net/def/crs/EPSG/0/8235
NAD83(CSRS)v2 (EPSG:8237);EPSG:8237;http://www.opengis.net/def/crs/EPSG/0/8237
NAD83(CSRS)v3 (EPSG:8238);EPSG:8238;http://www.opengis.net/def/crs/EPSG/0/8238
NAD83(CSRS)v3 (EPSG:8239);EPSG:8239;http://www.opengis.net/def/crs/EPSG/0/8239
NAD83(CSRS)v3 (EPSG:8240);EPSG:8240;http://www.opengis.net/def/crs/EPSG/0/8240
NAD83(CSRS)v4 (EPSG:8242);EPSG:8242;http://www.opengis.net/def/crs/EPSG/0/8242
NAD83(CSRS)v4 (EPSG:8244);EPSG:8244;http://www.opengis.net/def/crs/EPSG/0/8244
NAD83(CSRS)v4 (EPSG:8246);EPSG:8246;http://www.opengis.net/def/crs/EPSG/0/8246
NAD83(CSRS)v5 (EPSG:8247);EPSG:8247;http://www.opengis.net/def/crs/EPSG/0/8247
NAD83(CSRS)v5 (EPSG:8248);EPSG:8248;http://www.opengis.net/def/crs/EPSG/0/8248
NAD83(CSRS)v5 (EPSG:8249);EPSG:8249;http://www.opengis.net/def/crs/EPSG/0/8249
NAD83(CSRS)v6 (EPSG:8250);EPSG:8250;http://www.opengis.net/def/crs/EPSG/0/8250
NAD83(CSRS)v6 (EPSG:8251);EPSG:8251;http://www.opengis.net/def/crs/EPSG/0/8251
NAD83(CSRS)v6 (EPSG:8252);EPSG:8252;http://www.opengis.net/def/crs/EPSG/0/8252
NAD83(CSRS)v7 (EPSG:8253);EPSG:8253;http://www.opengis.net/def/crs/EPSG/0/8253
NAD83(CSRS)v7 (EPSG:8254);EPSG:8254;http://www.opengis.net/def/crs/EPSG/0/8254
NAD83(CSRS)v7 (EPSG:8255);EPSG:8255;http://www.opengis.net/def/crs/EPSG/0/8255
GVR2000 height (EPSG:8266);EPSG:8266;http://www.opengis.net/def/crs/EPSG/0/8266
GVR2016 height (EPSG:8267);EPSG:8267;http://www.opengis.net/def/crs/EPSG/0/8267
NAD83(2011) / Oregon Burns-Harper zone (m) (EPSG:8311);EPSG:8311;http://www.opengis.net/def/crs/EPSG/0/8311
NAD83(2011) / Oregon Burns-Harper zone (ft) (EPSG:8312);EPSG:8312;http://www.opengis.net/def/crs/EPSG/0/8312
NAD83(2011) / Oregon Canyon City-Burns zone (m) (EPSG:8313);EPSG:8313;http://www.opengis.net/def/crs/EPSG/0/8313
NAD83(2011) / Oregon Canyon City-Burns zone (ft) (EPSG:8314);EPSG:8314;http://www.opengis.net/def/crs/EPSG/0/8314
NAD83(2011) / Oregon Coast Range North zone (m) (EPSG:8315);EPSG:8315;http://www.opengis.net/def/crs/EPSG/0/8315
NAD83(2011) / Oregon Coast Range North zone (ft) (EPSG:8316);EPSG:8316;http://www.opengis.net/def/crs/EPSG/0/8316
NAD83(2011) / Oregon Dayville-Prairie City zone (m) (EPSG:8317);EPSG:8317;http://www.opengis.net/def/crs/EPSG/0/8317
NAD83(2011) / Oregon Dayville-Prairie City zone (ft) (EPSG:8318);EPSG:8318;http://www.opengis.net/def/crs/EPSG/0/8318
NAD83(2011) / Oregon Denio-Burns zone (m) (EPSG:8319);EPSG:8319;http://www.opengis.net/def/crs/EPSG/0/8319
NAD83(2011) / Oregon Denio-Burns zone (ft) (EPSG:8320);EPSG:8320;http://www.opengis.net/def/crs/EPSG/0/8320
NAD83(2011) / Oregon Halfway zone (m) (EPSG:8321);EPSG:8321;http://www.opengis.net/def/crs/EPSG/0/8321
